what,kind,bundleId,bundleVersion,description,time
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1435479421272
activated,editor,org.eclipse.jdt.ui,3.7.1.r371_v20110824-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1435479421467
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1435479423454
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1435479440237
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.cut",1435479444369
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.paste",1435479447443
executed,command,org.eclipse.jdt.ui,3.7.1.r371_v20110824-0800,"org.eclipse.jdt.ui.edit.text.java.format",1435479449068
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.file.save",1435479450085
executed,command,org.eclipse.jdt.ui,3.7.1.r371_v20110824-0800,"org.eclipse.jdt.ui.edit.text.java.format",1435479451630
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.file.save",1435479473456
activated,view,org.eclipse.jdt.ui,3.7.1.r371_v20110824-0800,"org.eclipse.jdt.ui.PackageExplorer",1435479475697
executed,command,,,"com.android.ide.eclipse.adt.debug.launching.LaunchShortcut.run",1435479477519
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1435479478828
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1435479531319
activated,editor,org.eclipse.jdt.ui,3.7.1.r371_v20110824-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1435479531348
activated,view,org.eclipse.jdt.ui,3.7.1.r371_v20110824-0800,"org.eclipse.jdt.ui.PackageExplorer",1435479535493
activated,editor,com.android.ide.eclipse.adt,16.0.1.v201112150204-238534,"com.android.ide.eclipse.editors.layout.LayoutEditor",1435479535751
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.file.save",1435479544005
activated,view,org.eclipse.jdt.ui,3.7.1.r371_v20110824-0800,"org.eclipse.jdt.ui.PackageExplorer",1435479545213
activated,editor,com.android.ide.eclipse.adt,16.0.1.v201112150204-238534,"com.android.ide.eclipse.editors.layout.LayoutEditor",1435479545409
activated,view,org.eclipse.jdt.ui,3.7.1.r371_v20110824-0800,"org.eclipse.jdt.ui.PackageExplorer",1435479552722
activated,editor,com.android.ide.eclipse.adt,16.0.1.v201112150204-238534,"com.android.ide.eclipse.editors.layout.LayoutEditor",1435479552943
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1435479560673
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1435479566814
activated,view,org.eclipse.jdt.ui,3.7.1.r371_v20110824-0800,"org.eclipse.jdt.ui.PackageExplorer",1435479569476
activated,editor,org.eclipse.jdt.ui,3.7.1.r371_v20110824-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1435479569678
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.file.save",1435479573202
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1435479584240
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1435479585773
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1435479586287
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1435479590612
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.file.save",1435479598370
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.file.save",1435479602508
activated,view,org.eclipse.jdt.ui,3.7.1.r371_v20110824-0800,"org.eclipse.jdt.ui.PackageExplorer",1435479604967
executed,command,,,"com.android.ide.eclipse.adt.debug.launching.LaunchShortcut.run",1435479606475
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1435479607149
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1435479639600
activated,editor,org.eclipse.jdt.ui,3.7.1.r371_v20110824-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1435479639632
activated,view,org.eclipse.jdt.ui,3.7.1.r371_v20110824-0800,"org.eclipse.jdt.ui.PackageExplorer",1435479641489
activated,editor,com.android.ide.eclipse.adt,16.0.1.v201112150204-238534,"com.android.ide.eclipse.editors.layout.LayoutEditor",1435479641717
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1435479647683
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1435479647858
