what,kind,bundleId,bundleVersion,description,time
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.file.save",1435477792377
executed,command,org.eclipse.jdt.ui,3.7.1.r371_v20110824-0800,"org.eclipse.jdt.ui.edit.text.java.format",1435477872341
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.file.save",1435477873412
activated,view,org.eclipse.jdt.ui,3.7.1.r371_v20110824-0800,"org.eclipse.jdt.ui.PackageExplorer",1435477875974
executed,command,,,"com.android.ide.eclipse.adt.debug.launching.LaunchShortcut.run",1435477877761
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1435477880069
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1435477933907
activated,editor,org.eclipse.jdt.ui,3.7.1.r371_v20110824-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1435477933930
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1435477938342
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.findReplace",1435477938371
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1435477946392
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1435477958979
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.findReplace",1435477959006
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1435477964617
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.file.save",1435477982798
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.copy",1435477988051
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.file.save",1435478008930
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.paste",1435478015084
executed,command,org.eclipse.jdt.ui,3.7.1.r371_v20110824-0800,"org.eclipse.jdt.ui.edit.text.java.format",1435478025002
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.file.save",1435478025725
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.file.save",1435478033796
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.file.save",1435478045972
activated,view,org.eclipse.jdt.ui,3.7.1.r371_v20110824-0800,"org.eclipse.jdt.ui.PackageExplorer",1435478057024
activated,editor,com.android.ide.eclipse.adt,16.0.1.v201112150204-238534,"com.android.ide.eclipse.editors.layout.LayoutEditor",1435478057247
executed,command,org.eclipse.wst.sse.ui,1.3.1.v201108191312,"org.eclipse.wst.sse.ui.format.document",1435478081704
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.file.save",1435478082413
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1435478087299
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1435478089489
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1435478096021
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1435478113337
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.file.save",1435478122287
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1435478125947
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1435478164450
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.copy",1435478194974
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.paste",1435478205620
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.file.save",1435478206993
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.file.save",1435478211228
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.paste",1435478219212
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.file.save",1435478219570
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.file.save",1435478223929
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.file.save",1435478230763
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.copy",1435478232604
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.paste",1435478240315
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.file.save",1435478240637
executed,command,org.eclipse.wst.sse.ui,1.3.1.v201108191312,"org.eclipse.wst.sse.ui.format.document",1435478253704
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.file.save",1435478254532
activated,view,org.eclipse.jdt.ui,3.7.1.r371_v20110824-0800,"org.eclipse.jdt.ui.PackageExplorer",1435478256455
executed,command,,,"com.android.ide.eclipse.adt.debug.launching.LaunchShortcut.run",1435478258508
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1435478264068
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1435478376074
activated,editor,com.android.ide.eclipse.adt,16.0.1.v201112150204-238534,"com.android.ide.eclipse.editors.layout.LayoutEditor",1435478376116
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1435478380472
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1435478380492
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.cut",1435478384784
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.paste",1435478389801
activated,view,org.eclipse.jdt.ui,3.7.1.r371_v20110824-0800,"org.eclipse.jdt.ui.PackageExplorer",1435478390987
activated,editor,com.android.ide.eclipse.adt,16.0.1.v201112150204-238534,"com.android.ide.eclipse.editors.layout.LayoutEditor",1435478391801
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.copy",1435478708784
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.cut",1435478730687
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.paste",1435478734087
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.cut",1435478735553
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.paste",1435478738656
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.file.save",1435478739107
executed,command,org.eclipse.wst.sse.ui,1.3.1.v201108191312,"org.eclipse.wst.sse.ui.format.document",1435478746790
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.file.save",1435478747647
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.copy",1435478767092
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.paste",1435478767995
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.file.save",1435478768321
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.undo",1435478773996
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.file.save",1435478775103
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.copy",1435478782367
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.paste",1435478783405
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.paste",1435478784335
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.file.save",1435478784650
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.copy",1435478807809
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.paste",1435478808636
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.file.save",1435478808985
activated,view,org.eclipse.jdt.ui,3.7.1.r371_v20110824-0800,"org.eclipse.jdt.ui.PackageExplorer",1435478813737
executed,command,,,"com.android.ide.eclipse.adt.debug.launching.LaunchShortcut.run",1435478815423
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1435478818225
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1435478820400
activated,editor,com.android.ide.eclipse.adt,16.0.1.v201112150204-238534,"com.android.ide.eclipse.editors.layout.LayoutEditor",1435478820409
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1435478820967
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1435478821135
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1435478821190
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1435478821256
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1435478821304
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1435478821369
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1435478821873
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1435478822223
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1435478822416
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1435478837121
activated,view,org.eclipse.jdt.ui,3.7.1.r371_v20110824-0800,"org.eclipse.jdt.ui.PackageExplorer",1435478839944
activated,editor,org.eclipse.jdt.ui,3.7.1.r371_v20110824-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1435478841082
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1435478855744
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.window.openEditorDropDown",1435478855758
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.copy",1435478855920
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1435478856712
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.file.save",1435478865244
activated,view,org.eclipse.jdt.ui,3.7.1.r371_v20110824-0800,"org.eclipse.jdt.ui.PackageExplorer",1435478866432
executed,command,,,"com.android.ide.eclipse.adt.debug.launching.LaunchShortcut.run",1435478868256
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1435478869726
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1435478879501
activated,editor,org.eclipse.jdt.ui,3.7.1.r371_v20110824-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1435478879523
activated,view,org.eclipse.jdt.ui,3.7.1.r371_v20110824-0800,"org.eclipse.jdt.ui.PackageExplorer",1435478881858
activated,editor,com.android.ide.eclipse.adt,16.0.1.v201112150204-238534,"com.android.ide.eclipse.editors.layout.LayoutEditor",1435478882067
opened,view,com.android.ide.eclipse.ddms,16.0.1.v201112150204-238534,"com.android.ide.eclipse.ddms.views.LogCatView",1435478896073
activated,view,com.android.ide.eclipse.ddms,16.0.1.v201112150204-238534,"com.android.ide.eclipse.ddms.views.LogCatView",1435478896114
activated,editor,com.android.ide.eclipse.adt,16.0.1.v201112150204-238534,"com.android.ide.eclipse.editors.layout.LayoutEditor",1435478905046
activated,view,org.eclipse.jdt.ui,3.7.1.r371_v20110824-0800,"org.eclipse.jdt.ui.PackageExplorer",1435478914439
activated,editor,org.eclipse.jdt.ui,3.7.1.r371_v20110824-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1435478914565
activated,view,org.eclipse.jdt.ui,3.7.1.r371_v20110824-0800,"org.eclipse.jdt.ui.PackageExplorer",1435478927151
executed,command,,,"com.android.ide.eclipse.adt.debug.launching.LaunchShortcut.run",1435478930040
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1435478930980
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1435478939659
activated,editor,org.eclipse.jdt.ui,3.7.1.r371_v20110824-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1435478939686
activated,view,com.android.ide.eclipse.ddms,16.0.1.v201112150204-238534,"com.android.ide.eclipse.ddms.views.LogCatView",1435478940915
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.selectAll",1435478942193
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.copy",1435478942725
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1435478943767
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1435479006950
activated,editor,org.eclipse.jdt.ui,3.7.1.r371_v20110824-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1435479008322
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1435479015971
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1435479020469
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.copy",1435479025487
activated,view,org.eclipse.jdt.ui,3.7.1.r371_v20110824-0800,"org.eclipse.jdt.ui.PackageExplorer",1435479027202
activated,editor,com.android.ide.eclipse.adt,16.0.1.v201112150204-238534,"com.android.ide.eclipse.editors.layout.LayoutEditor",1435479027426
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1435479028254
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.findReplace",1435479028286
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.paste",1435479028657
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1435479031635
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.copy",1435479035580
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.selectAll",1435479036042
activated,view,org.eclipse.jdt.ui,3.7.1.r371_v20110824-0800,"org.eclipse.jdt.ui.PackageExplorer",1435479037653
activated,editor,org.eclipse.jdt.ui,3.7.1.r371_v20110824-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1435479037863
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.paste",1435479040609
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.file.save",1435479041613
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1435479046140
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1435479076029
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.copy",1435479078844
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.copy",1435479085857
activated,view,org.eclipse.jdt.ui,3.7.1.r371_v20110824-0800,"org.eclipse.jdt.ui.PackageExplorer",1435479086836
activated,editor,com.android.ide.eclipse.adt,16.0.1.v201112150204-238534,"com.android.ide.eclipse.editors.layout.LayoutEditor",1435479087062
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1435479087765
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.findReplace",1435479087792
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.paste",1435479088112
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1435479090349
activated,view,org.eclipse.jdt.ui,3.7.1.r371_v20110824-0800,"org.eclipse.jdt.ui.PackageExplorer",1435479107536
executed,command,,,"com.android.ide.eclipse.adt.debug.launching.LaunchShortcut.debug",1435479112447
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1435479113294
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1435479114564
activated,editor,org.eclipse.jdt.ui,3.7.1.r371_v20110824-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1435479115872
executed,command,,,"AUTOGEN:::org.eclipse.jdt.debug.CompilationUnitEditor.BreakpointRulerActions/org.eclipse.jdt.debug.ui.actions.ManageBreakpointRulerAction",1435479120305
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1435479121248
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1435479123016
opened,view,org.eclipse.debug.ui,3.7.101.v20110817_r371,"org.eclipse.debug.ui.DebugView",1435479123222
activated,view,org.eclipse.debug.ui,3.7.101.v20110817_r371,"org.eclipse.debug.ui.DebugView",1435479123259
activated,editor,org.eclipse.jdt.ui,3.7.1.r371_v20110824-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1435479125132
error,log,,,"Could not create view: 'org.eclipse.ui.internal.introview'.",1435479128285
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1435479128297
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1435479130013
opened,view,org.eclipse.debug.ui,3.7.101.v20110817_r371,"org.eclipse.debug.ui.VariableView",1435479130199
opened,view,org.eclipse.ui.views,3.6.0.I20110412-0800,"org.eclipse.ui.views.ContentOutline",1435479130270
activated,perspective,org.eclipse.debug.ui,3.7.101.v20110817_r371,"org.eclipse.debug.ui.DebugPerspective",1435479130315
opened,view,org.eclipse.debug.ui,3.7.101.v20110817_r371,"org.eclipse.debug.ui.BreakpointView",1435479130409
activated,view,org.eclipse.debug.ui,3.7.101.v20110817_r371,"org.eclipse.debug.ui.DebugView",1435479136035
activated,editor,org.eclipse.jdt.ui,3.7.1.r371_v20110824-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1435479137240
executed,command,org.eclipse.debug.ui,3.7.101.v20110817_r371,"org.eclipse.debug.ui.commands.StepOver",1435479138479
executed,command,org.eclipse.debug.ui,3.7.101.v20110817_r371,"org.eclipse.debug.ui.commands.StepOver",1435479139316
activated,perspective,org.eclipse.jdt.ui,3.7.1.r371_v20110824-0800,"org.eclipse.jdt.ui.JavaPerspective",1435479141922
executed,command,org.eclipse.debug.ui,3.7.101.v20110817_r371,"org.eclipse.debug.ui.commands.StepReturn",1435479146406
activated,view,org.eclipse.debug.ui,3.7.101.v20110817_r371,"org.eclipse.debug.ui.DebugView",1435479146556
activated,editor,org.eclipse.jdt.ui,3.7.1.r371_v20110824-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1435479147514
executed,command,org.eclipse.debug.ui,3.7.101.v20110817_r371,"org.eclipse.debug.ui.commands.StepReturn",1435479150589
opened,editor,org.eclipse.debug.ui,3.7.101.v20110817_r371,"org.eclipse.debug.ui.sourcelookup.CommonSourceNotFoundEditor",1435479150661
activated,editor,org.eclipse.debug.ui,3.7.101.v20110817_r371,"org.eclipse.debug.ui.sourcelookup.CommonSourceNotFoundEditor",1435479150691
executed,command,org.eclipse.debug.ui,3.7.101.v20110817_r371,"org.eclipse.debug.ui.commands.StepReturn",1435479152715
activated,view,org.eclipse.debug.ui,3.7.101.v20110817_r371,"org.eclipse.debug.ui.DebugView",1435479152818
executed,command,org.eclipse.debug.ui,3.7.101.v20110817_r371,"org.eclipse.debug.ui.commands.StepInto",1435479154251
opened,editor,org.eclipse.jdt.ui,3.7.1.r371_v20110824-0800,"org.eclipse.jdt.ui.ClassFileEditor",1435479154442
closed,editor,org.eclipse.debug.ui,3.7.101.v20110817_r371,"org.eclipse.debug.ui.sourcelookup.CommonSourceNotFoundEditor",1435479154570
executed,command,org.eclipse.debug.ui,3.7.101.v20110817_r371,"org.eclipse.debug.ui.commands.Resume",1435479155389
opened,editor,org.eclipse.debug.ui,3.7.101.v20110817_r371,"org.eclipse.debug.ui.sourcelookup.CommonSourceNotFoundEditor",1435479155457
closed,editor,org.eclipse.jdt.ui,3.7.1.r371_v20110824-0800,"org.eclipse.jdt.ui.ClassFileEditor",1435479155505
executed,command,org.eclipse.debug.ui,3.7.101.v20110817_r371,"org.eclipse.debug.ui.commands.Resume",1435479155659
activated,editor,org.eclipse.debug.ui,3.7.101.v20110817_r371,"org.eclipse.debug.ui.sourcelookup.CommonSourceNotFoundEditor",1435479157244
activated,editor,org.eclipse.jdt.ui,3.7.1.r371_v20110824-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1435479157399
closed,editor,org.eclipse.debug.ui,3.7.101.v20110817_r371,"org.eclipse.debug.ui.sourcelookup.CommonSourceNotFoundEditor",1435479157399
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1435479157995
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1435479158881
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1435479159577
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1435479161205
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1435479169591
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1435479215740
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1435479227949
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1435479232220
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.file.save",1435479234208
activated,view,org.eclipse.jdt.ui,3.7.1.r371_v20110824-0800,"org.eclipse.jdt.ui.PackageExplorer",1435479236212
executed,command,,,"com.android.ide.eclipse.adt.debug.launching.LaunchShortcut.run",1435479237770
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1435479239049
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1435479255497
activated,editor,org.eclipse.jdt.ui,3.7.1.r371_v20110824-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1435479255518
activated,view,com.android.ide.eclipse.ddms,16.0.1.v201112150204-238534,"com.android.ide.eclipse.ddms.views.LogCatView",1435479257081
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.selectAll",1435479258118
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.copy",1435479258533
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1435479259200
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1435479309144
activated,editor,org.eclipse.jdt.ui,3.7.1.r371_v20110824-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1435479310209
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1435479311333
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1435479353415
executed,command,org.eclipse.ui.workbench.texteditor,3.7.0.v20110505-0800,"org.eclipse.ui.edit.text.goto.textStart",1435479354940
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1435479355391
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.findReplace",1435479355419
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.paste",1435479355793
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1435479358674
activated,view,org.eclipse.jdt.ui,3.7.1.r371_v20110824-0800,"org.eclipse.jdt.ui.PackageExplorer",1435479362571
activated,editor,com.android.ide.eclipse.adt,16.0.1.v201112150204-238534,"com.android.ide.eclipse.editors.layout.LayoutEditor",1435479362851
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.copy",1435479378648
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.paste",1435479379531
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.file.save",1435479379882
activated,view,org.eclipse.ui.console,3.5.100.v20110511,"org.eclipse.ui.console.ConsoleView",1435479380230
activated,editor,com.android.ide.eclipse.adt,16.0.1.v201112150204-238534,"com.android.ide.eclipse.editors.layout.LayoutEditor",1435479381372
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.file.save",1435479383791
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.file.save",1435479394503
activated,view,org.eclipse.jdt.ui,3.7.1.r371_v20110824-0800,"org.eclipse.jdt.ui.PackageExplorer",1435479396435
executed,command,,,"com.android.ide.eclipse.adt.debug.launching.LaunchShortcut.run",1435479398162
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1435479400096
