what,kind,bundleId,bundleVersion,description,time
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.file.save",1435482155504
activated,view,org.eclipse.jdt.ui,3.7.1.r371_v20110824-0800,"org.eclipse.jdt.ui.PackageExplorer",1435482156740
executed,command,,,"com.android.ide.eclipse.adt.debug.launching.LaunchShortcut.run",1435482158551
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1435482167625
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1435482197119
activated,editor,org.eclipse.jdt.ui,3.7.1.r371_v20110824-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1435482197148
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1435482207570
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1435482211579
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1435482228073
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1435482250324
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.copy",1435482273267
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1435482274192
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1435482280539
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.undo",1435482282757
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.undo",1435482283350
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.undo",1435482283818
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.undo",1435482284453
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.redo",1435482285919
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.redo",1435482286604
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.undo",1435482288465
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.redo",1435482290034
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.undo",1435482290909
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.undo",1435482291455
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.undo",1435482293216
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.undo",1435482294351
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.redo",1435482296286
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.file.save",1435482297208
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.file.save",1435482300935
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1435482304123
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1435482304957
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1435482320560
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1435482369279
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1435482377405
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1435482378183
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1435482379093
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1435482406203
activated,view,org.eclipse.jdt.ui,3.7.1.r371_v20110824-0800,"org.eclipse.jdt.ui.PackageExplorer",1435482423086
executed,command,,,"com.android.ide.eclipse.adt.debug.launching.LaunchShortcut.run",1435482424788
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1435482424830
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1435482426230
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1435482428390
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1435482430574
activated,editor,org.eclipse.jdt.ui,3.7.1.r371_v20110824-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1435482430596
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.file.save",1435482438347
activated,view,org.eclipse.jdt.ui,3.7.1.r371_v20110824-0800,"org.eclipse.jdt.ui.PackageExplorer",1435482439155
executed,command,,,"com.android.ide.eclipse.adt.debug.launching.LaunchShortcut.run",1435482441783
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1435482443059
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1435482465820
activated,editor,org.eclipse.jdt.ui,3.7.1.r371_v20110824-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1435482465846
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1435482477870
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1435482479465
